,coord_ra,coord_dec,g_psfMag,g_psfMagErr,i_psfMag,i_psfMagErr,r_psfMag,r_psfMagErr,detect_isIsolated,toros_id,star_id,toros_field_id,source_id,ra,dec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_val,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,x,y,var_id,var_type,var_period,object_type,xcen,ycen,chip,master_mag,master_mag_er,master_flux,master_flux_er,master_sky
40,4.784892636670433,-71.60783271557155,19.0734,0.00382142,,,,,True,134766,134766,FIELD_0e.001,4689880850151523456,4.7849798102677585,-71.60780108495214,18.2744942,18.8509235,17.50608,,0.3333891430077268,0.150499959868017,-9.086890010822565,0.2750638454799208,-11.66155854482144,0.2308386529335723,10129.17788594711,8676.429221323751,--,--,0.0,Star,10129.179165501013,8676.194692622013,16,24.34507104861036,0.2429903303167528,548.3941777470998,144.6792159820697,-455.2406423957465
41,4.865632586469219,-71.6090143430607,17.3995,0.00151471,,,,,True,102368,102368,FIELD_0e.001,4689880678352825088,4.865580778510368,-71.60901174953011,17.1787853,17.4144249,16.7830029,,0.1398149668928726,0.0736506566615429,5.091997440165235,0.139898723308093,-2.5749286993078497,0.1157494416742257,10125.32817397796,8491.71824581255,--,--,0.0,Star,10125.267294183715,8492.054986199726,16,22.70266224573557,0.055960240888217,2489.180306965799,151.2377653445232,-428.061460403771
42,4.907509969626826,-71.61132272313512,19.4352,0.00479657,,,,,True,149758,149758,FIELD_0e.001,4689879952503531520,4.90751598213121,-71.61131738776213,18.8729019,19.3506851,18.2305641,,-0.0940878680427801,0.2435106605140738,0.353603728213497,0.4350069945619507,-0.9453954737620563,0.3589289621166411,10111.074936347348,8395.309777657569,--,--,0.0,Star,10111.21965567729,8395.181333196528,16,25.363027739829512,0.6155771287185174,214.73862047608463,143.5214965777439,-759.709175421153
43,4.932812232510657,-71.58064338057525,19.6677,0.00565892,,,,,True,153289,153289,FIELD_0e.001,4689882254606029824,4.932804988987221,-71.58064281541618,19.1327286,19.58824,18.48022,,0.3801567701843059,0.2544564945933832,0.2231877501789244,0.5064178454814472,-0.660952938133944,0.3805478664244396,10334.988911440963,8343.086251105397,--,--,0.0,Star,10335.229353436964,8343.135170183265,16,25.701980824529596,0.839954612401977,157.1552612439015,143.3207473490254,-763.0777391648153
44,4.894023163122474,-71.58453833942583,17.5813,0.00167345,,,,,True,101405,101405,FIELD_0e.001,4689880987590452608,4.893981281675894,-71.58452008655256,17.00773,17.49084,16.3772717,4976.33643,0.5847631032122439,0.068489961647891,5.780893655204279,0.1284894613858218,-6.624996406993018,0.1146958678025019,10304.622345023916,8431.343381525361,--,--,0.0,Star,10305.101985632517,8431.11920135731,16,22.662819333961544,0.0540535127190718,2582.2216684084124,151.54505279898677,-367.2822421769068
45,4.808788501813879,-71.58513960258377,19.9226,0.00677478,,,,,True,155541,155541,FIELD_0e.001,4689880914576232192,4.808783949777724,-71.58513965684354,19.88119,20.003582,18.857029,,0.782349492145684,0.6555442711503646,-1.4600571509427245,1.1275468981444663,0.3873115098438708,0.9265707841689448,10294.996483924886,8626.459538083946,J001914.39-713505.7,AGN,0.0,Xray,10295.114651619811,8626.147028440386,16,25.96456655866052,1.0688897543195486,123.39416720692893,143.2029173119256,-558.0837103101669
46,4.890544961527992,-71.59930433079033,19.9205,0.00674376,,,,,True,151064,151064,FIELD_0e.001,4689880777136136576,4.8905372477787825,-71.59930029250299,19.5206356,19.8003464,18.9407921,,-0.9789978522393163,0.3748104300804211,1.622737206308395,0.6958310311676973,-0.9158817633563248,0.5464970397555882,10197.232719081872,8436.43866499537,--,--,0.0,Star,10197.236146476956,8436.091193247086,16,25.483277103744275,0.6872974881976747,192.22524062571335,143.44304305216403,-323.17611607593165
47,4.765207608532857,-71.63567413166987,19.9036,0.00661212,,,,,True,161679,161679,FIELD_0e.001,4689880536617942912,4.765210588679262,-71.6356701110292,19.430624,19.7239571,18.7539082,,0.1400242459985601,0.3714603470828378,0.9338480017466342,0.6854198051876759,-1.5590138089471322,0.5560773405317947,9925.83523968254,8715.980255628216,--,--,0.0,Star,9926.061326231262,8716.044989396258,16,27.3479303445352,3.8136005494463103,34.51033037479227,142.89223803207108,-400.4953565568084
48,5.059113141939037,-71.56503573786443,20.1799,0.00820981,19.5152,0.00648876,,,True,159698,159698,FIELD_0e.001,4689882323325888384,5.059123240068964,-71.56503116333988,19.7543278,20.2365932,19.2197132,,-0.0512136964238317,0.4714093377312291,-0.4412983740255594,0.8078912366915697,-1.1570450880879772,0.6235096534126718,10455.132949636773,8056.175599198114,--,--,0.0,Star,10455.179539386412,8056.187821015118,16,26.701432488915177,2.1039457982544763,62.59624175063421,142.9904808062058,-434.06672113239904
49,5.002554506415711,-71.5644624409889,19.872,0.00655445,20.1727,0.0107435,,,True,154000,154000,FIELD_0e.001,4689882288966149760,5.002558553700176,-71.56445715245604,19.9756966,19.86346,19.861536,,-0.0623472516024623,0.5232002452750818,1.251977658167263,1.016763616624226,-1.0843192029147772,0.7482942974030562,10456.270327688411,8186.042732364072,--,--,0.0,Star,10456.210058083294,8185.999291280287,16,25.777702234921595,0.9003936753511227,146.56840466012207,143.28380845056915,-13.76930423972841
50,4.884449658515929,-71.56674675236548,20.2161,0.00845427,,,,,True,158869,158869,FIELD_0e.001,4689881052015567104,4.884439701716908,-71.56674395924873,19.7090149,20.0541668,19.075304,,-0.2386165379443995,0.4194516286941946,-0.4339479898819022,0.7704718945842718,-0.2516701445669711,0.653363175359603,10432.975917180833,8456.586675711731,--,--,0.0,Star,10433.131873507642,8457.062500809458,16,26.511904514641152,1.7674621138585145,74.534861510861,143.03222091875008,-175.23842134475868
51,4.945121250904807,-71.56563814070597,20.2118,0.00845422,,,,,True,157206,157206,FIELD_0e.001,4689882460764840704,4.945065940337004,-71.56563196872794,19.6537266,20.06778,18.9982738,,0.4806113266589041,0.3863427948792524,4.864833923149824,0.7230848424900725,-2.8291291059627595,0.5556328547722141,10444.550295975056,8317.724381859349,--,--,0.0,Star,10444.950187837834,8317.97479385759,16,26.20280409526844,1.3303635854851572,99.08310702037193,143.11800888238923,-427.3025359143172
